Tønsberg;Sommerdekk;SV3220017556;10;1900;Sailun;Atrezzo ZSR2;235;45;20;EU:B-A-69dB(A);100;W;20
Tønsberg;Sommerdekk;LL221028592;16;1400;Linglong;ComfortMaster;215;60;17;EU:C-B-71dB(B);96;H;20
Tønsberg;Sommerdekk;LL221023735;8;1033;Linglong;ComfortMaster;195;60;14;EU:C-B-71dB(B);86;H;20
Oslo;Alufelger;MAKF9021OWGL31WSY;4;6525;MAK;Arrow 9";5;112;21;Gloss Black Mirror Ring (1020 Kg);ET31;66,6;0
Tønsberg;Sommerdekk;LL221028422;6;1844;Linglong;Grip Master C/S;235;45;20;EU:C-A-72dB(B);100;W;20
Tønsberg;Sommerdekk;LL221024396;4;2022;Linglong;Grip Master C/S;255;70;16;EU:C-A-72dB(B);111;H;20
Kristiansand;Sommerdekk;GO542449;20;1464;Goodyear;Efficientgrip Performance 2;205;55;16;EU:B-A-69dB(B);91;V;20
Tønsberg;Sommerdekk;LL221024380;20;1533;Linglong;Grip Master C/S;205;55;19;EU:C-A-69dB(A);97;V;20
Bergen;M+S;LL221006874;5;1300;Linglong;G-M Winter Ice I-15;205;55;16;EU:D-E-71dB(B);94;T;20
Oslo;M+S;CO0345539;1;4023;Continental;VikingContact 8;255;55;18;EU:B-D-70dB(A);109;T;20
Kristiansand;Sommerdekk;BF897613;4;4796;BF Goodrich;Mud Terrain T/A Km3;265;60;18;(Professional Off-Road);119;Q;20
Kristiansand;Sommerdekk;MI458552;8;4043;Michelin;E Primacy * Mo;245;40;20;EU:A-B-70dB(B);99;Y;20
Kristiansand;Sommerdekk;MI345504;7;2463;Michelin;Primacy 4 Vol;235;55;18;EU:A-B-69dB(B);100;V;20
Kristiansand;Sommerdekk;WL6938112636586;20;1488;Westlake;ZuperAce Z-007;225;45;18;EU:C-A-72dB(B);95;Y;20
Kristiansand;Sommerdekk;MI146216;8;1520;Michelin;Primacy 4;185;65;15;EU:C-A-68dB(B);88;T;20
Kristiansand;Sommerdekk;MI370150;4;2828;Michelin;Primacy 3 *;225;60;17;EU:B-A-69dB(B);99;Y;20
Kristiansand;Sommerdekk;MI538717;8;2808;Michelin;Latitude Sport 3 Vol;235;55;19;EU:C-A-70dB(B);105;V;20
Tønsberg;Sommerdekk;LL221028611;4;1444;Linglong;Sport Master;245;45;17;EU:C-A-69dB(A);99;Y;20
Jæren;Sommerdekk;FA352582;14;2633;Falken;Azenis FK520;255;35;19;EU:C-A-70dB(A);96;Y;20
Tønsberg;Sommerdekk;VR8714692995156;20;2133;Vredestein;Ultrac+;205;55;17;EU:;95;V;20
Kristiansand;Sommerdekk;MI710641;4;2524;Michelin;Primacy 5;225;55;18;EU:B-A-70dB(B);98;V;20
Jæren;Sommerdekk;FA352600;3;2755;Falken;Azenis FK520;225;40;19;EU:D-A-70dB(B);93;Y;20
Kristiansand;Sommerdekk;MI189875;16;2927;Michelin;Latitude Cross;265;60;18;EU:C-C-72dB(B);110;H;20
Trondheim;M+S;FA330792;4;2688;Falken;Espia EPZ2 SUV;265;70;16;EU:E-E-71dB(B);112;R;20
Jæren;M+S;CO0345457;4;5318;Continental;ContiVikingContact 7;275;55;20;EU:B-D-72dB(B);117;T;20
Oslo;Sommerdekk;WL6938112636609;3;1400;Westlake;ZuperAce Z-007;225;50;17;EU:C-A-72dB(B);98;W;20
Oslo;Alufelger;MOWR31B10940272;4;5530;MOMO;RF-03 10";5;120;19;Stardust Glossy Black (700 Kg);ET40;72,6;0
Jæren;Tilhenger og AW -dekk;WD1012802;20;1385;Wanda;H8020A;10;80;12;TL Pr.10;121;A8;20
Jæren;M+S Pigg;SV4200000277;8;2311;Sailun;Ice Blazer WST3;235;60;18;EU:;103;T;20
Narvik;Sommerdekk;MI458552;2;4043;Michelin;E Primacy * Mo;245;40;20;EU:A-B-70dB(B);99;Y;20
Jæren;M+S;GO530463;20;2795;Goodyear;ULTRAGRIP ICE 2 MS;235;55;17;EU:B-D-72dB(B);103;T;20
Tønsberg;Sommerdekk;WL6938112611040;12;3155;Westlake;SL366 MT;33;12.5;20;No EU Label;114;Q;20
Tønsberg;Sommerdekk;WL6938112620295;20;1066;Westlake;ZuperEco Z-107;205;60;16;EU:C-B-71dB(B);92;V;20
Tønsberg;Sommerdekk;WL6938112637002;4;2277;Westlake;ZuperAce Z-007;265;45;21;EU:C-A-73dB(B);108;W;20
Trondheim;M+S;YOR4655-21;2;3750;Yokohama;iceGUARD iG60A avmontert;245;40;20;Tilbud DOT 2021    EU:D-E-71dB(B);95;Q;20
Tønsberg;M+S Pigg;SA527870;20;1757;Sava;Eskimo Stud Ms;215;65;16;EU:;98;T;20
Oslo;Alufelger;PHEMIN834-0B13B2;20;2175;PH Edition II;Miles 8";5;112;19;Gloss Black (895 Kg);ET34;66,6;0
Oslo;Sommerdekk;TXYSTX3R1930;6;2244;Tracmax;X-privilo TX3;275;55;19;EU:C-B-71dB(B);111;W;20
Trondheim;Sommerdekk;ANTAH3177;15;1411;Antares;SU-830;215;65;16;EU:C-C-72dB(B);109;S;20
Jæren;Tilhenger og AW -dekk;TL121971;20;13490;Tianli;Agro Grip;600;50;22.5;TL;159;D;100
Kristiansand;Sommerdekk;WL6938112630782;20;909;Westlake;ZuperEco Z-107;165;65;15;EU:D-B-70dB(B);81;H;20
Trondheim;M+S;CO0345498;10;3421;Continental;VikingContact 8;225;60;17;EU:B-D-69dB(A);103;H;20
Oslo;Sommerdekk;MI155894;6;2078;Michelin;Pilot Sport 4 Zp;225;45;17;EU:D-A-70dB(B);91;W;20
Oslo;Sommerdekk;BF129451;4;3501;BF Goodrich;All-Terrain T/A Ko2;30;9.5;15;EU:E-B-75dB(B);104;S;20
Oslo;Sommerdekk;BF763718;4;3726;BF Goodrich;Mud Terrain T/A Km3;30;9.5;15;(Professional Off-Road);104;Q;20
Oslo;Sommerdekk;BF749865;4;3713;BF Goodrich;All-Terrain T/A Ko2;245;70;16;EU:E-B-74dB(B);113;S;20
Oslo;Sommerdekk;BF885912;8;4227;BF Goodrich;All-Terrain T/A Ko2;275;70;16;EU:E-B-74dB(B);119;S;20
Jæren;Alufelger;PHETAS35-0MB10T;3;1845;PH Edition II;Turbin 8";5;114;18;Matt Black (825 Kg);ET35;64,11;0
Kristiansand;M+S Pigg;CO0453244;8;2067;Continental;VanContact Ice;195;70;15;EU:;104;R;20
Oslo;M+S;NOT432238;4;4733;Nokian;Hakkapeliitta R5 SUV;245;45;20;EU:B-D-71dB(B);103;T;20
Jæren;Traktordekk;BK4370BB;2;29879;BKT;Agrimax RT-657;600;65;38;TL;162;A8;625
Bergen;Sommerdekk;LL221030516;18;2100;Linglong;Sport Master E;235;50;20;EU:A-B-69dB(A);104;V;20
Jæren;Sommerdekk;CO0311790;4;3960;Continental;EcoContact 6 Q *MO;245;40;20;EU:A-B-69dB(B);99;Y;20
Oslo;Sommerdekk;BF186714;2;3101;BF Goodrich;All-Terrain T/A Ko2;215;65;16;EU:E-B-74dB(B);103;S;20
Bergen;M+S Pigg;GI0348083;8;3493;Gislaved;NORD*FROST 200;245;45;19;EU:;102;T;20
Tønsberg;Sommerdekk;CP589863;4;2917;Cooper;Cobra G/T;295;50;15;No EU Label;105;S;20
Tønsberg;Alufelger;PHET85T826-0G13S;20;2515;PH Edition II;Turbin 8,5";5;112;20;Gun Metal (900 Kg);ET26;66,6;0
Oslo;M+S Pigg;LL221016988;5;1577;Linglong;G-M W GRIP 2;205;55;16;(252 pigger);94;T;20
Bergen;M+S;NOT430611;19;2304;Nokian;Hakkapeliitta R3;195;50;16;EU:C-E-72dB(B);88;R;20
Tønsberg;Alufelger;PHETY848-0G13M;20;1620;PH Edition II;Turbin 7,5";5;112;17;Gun Metal (875 Kg);ET48;66,6;0
Kristiansand;Sommerdekk;MI500483;4;5172;Michelin;Pilot Sport 4 Suv Mo;255;40;21;EU:B-A-72dB(B);102;Y;20
Jæren;Sommerdekk;LL221024328;18;1622;Linglong;Sport Master;255;30;19;EU:D-A-70dB(A);91;Y;20
Oslo;M+S;LL221013458;6;1833;Linglong;G-M W ICE I-15 SUV;225;50;18;EU:D-D-72dB(B);95;T;20
Tønsberg;Sommerdekk;MI299295;6;2648;Michelin;Primacy 4 Ao1;225;55;18;EU:B-A-68dB(A);102;Y;20
Oslo;Sommerdekk;GO580133;7;2641;Goodyear;Efficientgrip Performance 2;215;50;18;EU:C-B-68dB(A);92;V;20
Tønsberg;M+S;WL03010433401998420302;17;1244;Westlake;SW618;185;55;15;EU:E-E-71dB(B);82;T;20
Oslo;M+S Pigg;VR8714692335884-20;1;1955;Vredestein;Wintrac Ice;215;60;16;Tilbud DOT 2020;99;T;20
Oslo;Sommerdekk;MI981884;4;5883;Michelin;Pilot Sport 4 N0 Acoustic;315;35;20;EU:C-A-73dB(B);110;Y;20
Oslo;Sommerdekk;MI158437;2;6824;Michelin;Pilot Sport 4 S K2;285;35;20;EU:D-B-73dB(B);104;Y;20
Oslo;Sommerdekk;MI786525;2;6300;Michelin;Pilot Sport 4 S;325;30;19;EU:C-A-73dB(B);105;Y;20
Oslo;Sommerdekk;MI087348;6;4476;Michelin;Latitude Sport 3 N2;295;35;21;EU:C-A-71dB(A);103;Y;20
Oslo;Sommerdekk;MI142912;2;7759;Michelin;Pilot Sport S 5 Nd0;325;30;21;EU:B-B-75dB(B);108;Y;20
Oslo;Sommerdekk;MI529594;4;3013;Michelin;Pilot Sport 4 Suv Ne0;235;55;19;EU:B-A-70dB(B);101;Y;20
Oslo;Sommerdekk;MI644530;4;5486;Michelin;Pilot Sport 4 S;285;35;20;EU:C-A-73dB(B);104;Y;20
Oslo;Sommerdekk;MI504336;8;2662;Michelin;Pilot Sport 5;215;55;17;EU:C-A-72dB(B);98;Y;20
Oslo;Sommerdekk;MI158459;2;7112;Michelin;Pilot Sport 4 S Mo1;325;35;22;EU:C-B-73dB(B);114;Y;20
Oslo;Sommerdekk;MI112679;2;5499;Michelin;Pilot Sport 4 S Mo1 A;265;35;21;EU:C-B-71dB(B);101;Y;20
Oslo;M+S;SV3220012049;18;1644;Sailun;Ice Blazer Alpine Evo 1;225;40;18;EU:D-B-72dB(B);92;V;20
Bergen;Sommerdekk;GO581485;19;1669;Goodyear;Eagle F1 Asymmetric 6;225;40;18;EU:C-A-70dB(B);92;Y;20
Oslo;Sommerdekk;MI847362;20;2103;Michelin;Primacy 5;195;55;16;EU:C-A-70dB(B);87;H;20
Kristiansand;Alufelger;TTPN832-0MB13S;16;2095;Trinity;Polaris 8.5";5;112;19;Matt Black (880 Kg);ET32;66,6;0
Bergen;Sommerdekk;PI3564400;20;4455;Pirelli;Scorpion AO+ Seal Inside™ ELECT™;235;45;21;EU:A-B-69dB(A);101;T;20
Kristiansand;M+S;CO0345495;20;3111;Continental;VikingContact 8;225;55;17;EU:B-D-69dB(A);101;H;20
Tønsberg;Sommerdekk;PI3267500;4;6280;Pirelli;P-Zero (PZ4) J PNCS™ S.C.;255;40;22;EU:B-B-71dB(B);103;V;20
Bergen;Sommerdekk;MI299295;7;2648;Michelin;Primacy 4 Ao1;225;55;18;EU:B-A-68dB(A);102;Y;20
Tønsberg;Sommerdekk;PI4114900;8;5564;Pirelli;Scorpion VOL ELECT™;265;45;21;EU:A-A-71dB(B);108;H;20
Tønsberg;Sommerdekk;PI4240000;20;5324;Pirelli;Scorpion All Season SF2 VOL ELECT™;235;45;20;EU:A-A-70dB(B);100;H;20
Tønsberg;Sommerdekk;PI4159300;7;6542;Pirelli;P-Zero (PZ4) MO1 ELECT™ PNCS™;265;40;20;EU:A-A-70dB(A);104;W;20
Jæren;Traktordekk;MI454365;7;51237;Michelin;Xeobib;650;60;38;TL;155;D;625
Oslo;M+S Pigg;MI715525;2;4874;Michelin;X-Ice North 4 Suv;275;45;20;EU:;110;T;20
Tønsberg;MC dekk;PI2588300;1;1139;Pirelli;Scorpion MX32 Mid Soft;80;100;21;Front TT Off Road;51;M;16
Tønsberg;Sommerdekk;CO0313074;10;2347;Continental;PremiumContact 7;245;40;18;EU:C-A-72dB(B);97;Y;20
Trondheim;Sommerdekk;NOT431617;6;2512;Nokian;Hakka Van;205;75;16;EU:C-A-70dB(B);113;S;20
Kristiansand;Alufelger;PHEBRAS35-TSHS9S;6;1795;PH Edition II;Breda 8";5;114;18;Hyper Silver (762 Kg);ET35;60,1;0
Trondheim;Sommerdekk;NOT432651;2;4026;Nokian;Hakka Black 3 SUV;275;45;20;EU:C-A-70dB(A);110;Y;20
Oslo;Sommerdekk;PI3882400;8;2477;Pirelli;Powergy;235;60;18;EU:B-A-71dB(B);103;V;20
Trondheim;Sommerdekk;NOT432288;20;2481;Nokian;Hakka Blue 3;215;55;17;EU:C-A-67dB(A);98;W;20
Oslo;M+S Pigg;HA1030391;8;3388;Hankook;Winter i*Pike SUV W429A;265;60;18;EU:;114;T;20
Trondheim;Sommerdekk;NOT432636;6;2370;Nokian;Hakka Black 3 SUV;255;60;18;EU:B-A-70dB(A);112;V;20
Tønsberg;Sommerdekk;CO0358165;8;5244;Continental;PremiumContact 6 Silent AO;265;45;21;EU:B-A-73dB(B);108;H;20
Tønsberg;Sommerdekk;CO0314577;6;2872;Continental;EcoContact 6 VOL;235;50;19;EU:;103;V;20
Tønsberg;Sommerdekk;CO0313162;4;2347;Continental;SportContact 7;245;40;18;EU:C-A-72dB(B);97;Y;20
Trondheim;Sommerdekk;NOT432645;4;3544;Nokian;Hakka Black 3 SUV;255;40;20;EU:C-A-70dB(A);101;W;20
Trondheim;Sommerdekk;NOT432294;5;2221;Nokian;Hakka Blue 3 SUV;215;60;17;EU:C-A-70dB(B);100;H;20
Tønsberg;Sommerdekk;CO0312945;5;3208;Continental;EcoContact 6 Q ContiSeal;235;50;20;EU:A-B-71dB(B);100;T;20
Tønsberg;Sommerdekk;CO0313048;20;1745;Continental;ContiPremiumContact 7;225;40;18;EU:C-A-72dB(B);92;Y;20
Trondheim;Sommerdekk;NOT431454;1;1332;Nokian;Hakka Green 3;175;65;15;EU:B-B-67dB(A);84;H;20
Bergen;Sommerdekk;PI2710000;4;4622;Pirelli;P-Zero (PZ4) MO S.C.;275;45;21;EU:C-A-70dB(B);107;Y;20
Bergen;M+S;GO587086;20;3719;Goodyear;Ultragrip Ice 2+;255;45;19;EU:C-D-73dB(B);104;T;20
Bergen;Sommerdekk;WL6938112636814;2;1888;Westlake;ZuperAce Z-007;245;45;19;EU:C-A-71dB(B);98;Y;20
Kristiansand;Alufelger;SEEPPB62-0MB25S;20;1470;Sento;Epsilon 6.5";5;118;16;Matt Black (1250 Kg);ET62;71.1;0
Jæren;Sommerdekk;ANTAB4351;12;1499;Antares;Ingens Ev;225;60;17;EU:C-D-71dB(B);99;V;20
Kristiansand;Sommerdekk;SV3220017553;20;1633;Sailun;Atrezzo ZSR2;235;35;19;EU:B-A-69dB(A);91;Y;20
Tønsberg;Sommerdekk;GO577021;5;2818;Goodyear;Efficientgrip Performance 2;225;50;18;EU:B-A-69dB(A);99;W;20
Jæren;Sommerdekk;MNMV015759;14;1300;Minerva;Transport RF19;195;70;15;EU:C-C-71dB(B);104;S;20
Jæren;M+S;SV3220011524;20;1699;Sailun;Ice Blazer Arctic;215;55;17;EU:C-E-70dB(B);98;H;20
Bergen;Sommerdekk;PI3882900;8;2744;Pirelli;Powergy;235;55;19;EU:B-A-70dB(B);105;W;20
Kristiansand;M+S;MNMW236;1;1288;Minerva;S210;205;40;17;EU:C-C-72dB(B);84;V;20
Narvik;M+S Pigg;WL03010466901L8E770301;16;1811;Westlake;Icemaster Spike Z-506;215;60;17;204 pigger;96;T;20
Kristiansand;Alufelger;PHETP846-13S5S;4;1325;PH Edition II;Turbin II 7";5;112;16;Silver (825 Kg);ET46;57,1;0
Tønsberg;Sommerdekk;MNMV589;14;2000;Minerva;F205;255;45;20;EU:C-B-71dB(B);105;Y;20
Bergen;Sommerdekk;PI3769700;11;3555;Pirelli;Scorpion AO+ ELECT™;255;50;19;EU:A-B-69dB(A);103;T;20
Oslo;Sommerdekk;YOR2231;20;2644;Yokohama;Yokohama Geolandar A/T G015;225;55;18;EU:E-C-72dB(B);98;H;20
Tønsberg;M+S;FA321015;5;1833;Falken;Espia EPZ2;205;65;15;EU:D-D-69dB(B);99;R;20
Narvik;M+S Pigg;NOTS32493;1;4527;Nokian;Hakkapeliitta 10 SUV;265;60;18;EU:;114;T;20
Oslo;M+S;TXYSS360R1505;2;1144;Tracmax;X-privilo S360;195;65;15;EU:C-D-72dB(B);95;T;20
Trondheim;Sommerdekk;BF935228;1;4175;BF Goodrich;All-Terrain T/A Ko2;265;75;16;EU:E-B-74dB(B);119;R;20
Oslo;Sommerdekk;NE6945080125066;10;1722;Nexen;N`Fera SU4;215;50;17;;91;W;20
Bergen;Sommerdekk;PI3882000;8;2422;Pirelli;Powergy;245;40;18;EU:B-A-71dB(B);97;Y;20
Tønsberg;MC dekk;PI3842300;7;1087;Pirelli;Scorpion MX32 Mid Soft;80;100;12;Rear TT Off Road;50;M;16
Oslo;Sommerdekk;WL6938112636692;14;1844;Westlake;ZuperAce Z-007;235;45;20;EU:C-A-72dB(B);100;Y;20
Trondheim;M+S Pigg;ANT6959585835986;20;1511;Antares;Grip 60 ice;215;65;16;EU:;98;T;20
Jæren;M+S;CO0345332;13;4346;Continental;VikingContact 7;245;35;20;EU:C-D-72dB(B);95;T;20
Trondheim;M+S Pigg;ANTAAB4064;20;1700;Antares;Grip 60 ice;215;60;17;EU:;96;T;20
Oslo;M+S;SV3220012052;6;1733;Sailun;Ice Blazer Alpine Evo 1;225;45;18;EU:D-B-72dB(B);95;V;20
Oslo;Sommerdekk;WL6938112637026;6;2122;Westlake;ZuperAce Z-007;275;35;19;EU:C-A-73dB(B);100;Y;20
Narvik;Sommerdekk;LL221028417;6;2211;Linglong;Grip Master C/S;275;45;20;EU:C-A-73dB(B);110;W;20
Kristiansand;Alufelger;PHETAH48-0G11S;20;1845;PH Edition II;Turbin 8";5;108;18;Gun Metal (875 Kg);ET48;63,4;0
Oslo;Sommerdekk;WL6938112602413;8;1422;Westlake;SL369 AT;205;70;15;EU:D-D-71dB(B);96;H;20
Oslo;Sommerdekk;WL6938112637088;8;2422;Westlake;ZuperAce Z-007;285;35;22;EU:C-A-75dB(B);106;Y;20
Oslo;Sommerdekk;WL6938112636883;5;1955;Westlake;ZuperAce Z-007;255;40;19;EU:C-A-73dB(B);100;Y;20
Oslo;Sommerdekk;WL6938112605575;14;1444;Westlake;H188;215;70;15;EU:C-C-72dB(B);109;R;20
Oslo;Sommerdekk;GO588740;4;2635;Goodyear;Eagle F1 Asymmetric 6;235;55;19;EU:B-A-69dB(A);105;Y;20
Trondheim;M+S;GRI9053832;1;1822;Gripmax;SureGrip Pro Winter;235;45;18;EU:C-A-72dB(B);98;V;20
Trondheim;Sommerdekk;CO0312311;4;1613;Continental;UltraContact;165;65;15;EU:C-A-69dB(B);81;T;20
Oslo;M+S Pigg;SV4200001354;18;2155;Sailun;Ice Blazer WST3 FS;235;50;19;EU:;103;T;20
Tønsberg;Sommerdekk;PI4102800;8;6300;Pirelli;P-Zero (PZ4) * PNCS™ S.C.;315;35;21;EU:D-B-72dB(A);111;Y;20
Trondheim;Sommerdekk;LL221024517;20;2000;Linglong;Grip Master C/S;255;45;20;EU:C-A-73dB(B);105;Y;20
Narvik;M+S Pigg;MI512596;20;3093;Michelin;X-Ice North 4;215;55;17;EU:;98;T;20
Bergen;Sommerdekk;FA330451TH;18;2033;Falken;Ziex ZE310EC;195;50;16;EU:D-A-69dB(A);88;V;20
Oslo;Sommerdekk;KU2349433;8;3733;Kumho;Ecsta Sport PS72;285;30;20;EU:C-A-74dB(B);99;Y;20
Jæren;Alufelger;URMI2518-011BMU;8;1139;URA;Micro 5";4;100;15;Matt Black (450 Kg);ET18;63,4;0
Oslo;Sommerdekk;KU2349363;20;2900;Kumho;Ecsta Sport PS72;245;35;20;EU:;95;Y;20
Oslo;Sommerdekk;CO0314113;20;2665;Continental;UltraContact;155;70;19;EU:;84;Q;20
Kristiansand;Alufelger;AUU7517475072133;12;3185;Autec;Uteca 7.5";5;112;17;Black (860 Kg);ET47;70;0
Bergen;Sommerdekk;PI3882700;8;3022;Pirelli;Powergy;255;35;19;EU:B-A-71dB(B);96;Y;20
Oslo;M+S Pigg;MI230181;8;3687;Michelin;X-Ice North 4 Suv;235;60;18;EU:;107;T;20
Oslo;M+S;GRI9056075;2;3288;Gripmax;SureGrip Pro Winter;245;30;20;EU:E-A-72dB(B);90;V;20
Oslo;ATV-dekk;OBU20271114;8;2379;OBOR;Howler;27;11;14;TL Pr.6 (NHS) WU20;74;J;16
Tønsberg;Sommerdekk;PI3788800;16;4277;Pirelli;P-Zero (PZ4) VOL ELECT™ L.S.;255;45;19;EU:A-B-72dB(B);104;V;20
Oslo;Alufelger;PHEFLA844-13GB5S;20;2005;PH Edition II;Flyer 8";5;112;18;Gloss Black (810 Kg);ET44;57.1;0
Jæren;Sommerdekk;FA326712;3;4022;Falken;Azenis FK510;265;35;21;EU:D-A-70dB(A);101;Y;20
Oslo;M+S;SV3220011530-D;4;2033;Sailun;Ice Blazer Arctic SUV Demokjørt;235;55;17;EU:C-E-72dB(B);103;H;20
Oslo;Alufelger;MAKF75706SSI46VO4;3;3250;MAK;Stone6 7.5";6;139;17;Silver (1215 Kg);ET46;67,1;0
Oslo;Sommerdekk;TXYSATP08R1702;8;1666;Tracmax;X-privilo AT08;225;65;17;EU:D-C-71dB(B);102;T;20
Kristiansand;Alufelger;PHETY848-0G13M;12;1620;PH Edition II;Turbin 7,5";5;112;17;Gun Metal (875 Kg);ET48;66,6;0
Kristiansand;Alufelger;MAKF0521LZGB47KS5X;2;7335;MAK;Leipzig 10,5";5;130;21;Gloss Black (1000 Kg);ET47;66.6;0
Kristiansand;Alufelger;MAKF8521LPGB27KSX;2;7015;MAK;Leipzig 8,5";5;130;21;Gloss Black (1000 Kg);ET27;66,6;0
Kristiansand;M+S Pigg;MI183785;12;3314;Michelin;X-Ice North 4;225;45;17;EU:;94;T;20
Tønsberg;Sommerdekk;PI3941500;20;4233;Pirelli;P-Zero (PZ4) * MO S.C.;275;40;19;EU:A-B-69dB(A);105;Y;20
Oslo;Sommerdekk;WF6970004903604;18;2266;Windforce;Catchfors A/T II;245;70;17;EU:D-B-72dB(B);119;R;20
Kristiansand;Sommerdekk;WL6938112620486;20;1455;Westlake;ZuperEco Z-107;235;45;18;EU:C-B-72dB(B);98;W;20
Tønsberg;Sommerdekk;PI3471000;6;5455;Pirelli;PZero N0;265;40;21;EU:C-A-71dB(B);101;Y;20
Tønsberg;Sommerdekk;PI2205700;4;5134;Pirelli;PZero N0;295;35;21;EU:B-A-71dB(A);103;Y;20
Bergen;Sommerdekk;LL221024383;20;1977;Linglong;Grip Master C/S;255;40;20;EU:C-A-73dB(B);101;W;20
Oslo;Sommerdekk;GRI8859291438014;20;1722;Gripmax;SureGrip Pro Sport;245;45;18;EU:C-A-72dB(B);100;Y;20
Tønsberg;Sommerdekk;PI3769300;5;3888;Pirelli;Scorpion + Seal Inside™ ELECT™;255;50;19;EU:A-B-69dB(A);103;T;20
Jæren;Traktordekk;ALL32419721;2;12187;Alliance;324 Farmpro;16.9;80;38;TT Pr.12;;;625
Jæren;Traktordekk;ALL32420908;2;14125;Alliance;324 Farmpro;18.4;80;34;TL Pr.14;153;A8;625
Jæren;Traktordekk;ALL32453010;2;8809;Alliance;324 Farmpro;15.5;80;38;TT Pr.8;133;A8;625
Jæren;Traktordekk;ALL32401007;2;1435;Alliance;324 Farmpro;6.5;80;16;TT Pr.8;105;A6;20
Oslo;Sommerdekk;GO547203;18;2282;Goodyear;Efficientgrip Performance 2;205;60;16;EU:B-A-70dB(B);96;V;20
Jæren;Sommerdekk;ANTAB4313;16;1311;Antares;Ingens Ev;215;60;17;EU:B-D-71dB(B);96;H;20
Jæren;Sommerdekk;MI193409;2;3201;Michelin;Pilot Sport 5;245;40;19;EU:C-A-72dB(B);98;Y;20
Oslo;Sommerdekk;WF6970004900023;20;1311;Windforce;Catchfors UHP;215;35;19;EU:D-C-72dB(B);85;Y;20
Oslo;M+S;YOE4630;4;3233;Yokohama;iceGUARD G075;285;75;16;EU:D-C-72dB(B);116;Q;20
Tønsberg;MC dekk;MZ3844400;4;650;Metzeler;Roadtec Scooter;90;90;10;Front/Rear TL Scooter;50;J;16
Jæren;ATV-dekk;OB057261114;12;2400;OBOR;Crawler;26;11;14;TL Pr.8 (E4) P3057;78;M;16
Narvik;Sommerdekk;MNMV923;20;1533;Minerva;EcoSpeed2 SUV;225;55;18;EU:C-C-71dB(B);98;V;20
Oslo;Sommerdekk;FA352643;20;3933;Falken;Azenis FK520;295;35;21;EU:C-A-70dB(A);107;Y;20
Tønsberg;Traktordekk;ALL46500023;6;9205;Alliance;465  Agristar 2;440;65;20;TL;128;D;100
Bergen;M+S;MI686164;1;5631;Michelin;Pilot Alpin 5 Suv N0;305;40;20;EU:C-C-70dB(A);112;V;20
Oslo;Alufelger;FULD66418908450;8;6195;Fuel;Shok 9";6;139;17;Matte Black (1133 Kg);ET1;106.1;0
Oslo;M+S Pigg;GO580437;6;3905;Goodyear;Ultragrip Arctic 2 Suv;255;55;18;EU:;109;T;20
Kristiansand;Alufelger;SEEPPB62-0S25;3;1425;Sento;Epsilon 6.5";5;118;16;Silver (1250 Kg);ET62;71,1;0
Trondheim;Sommerdekk;MNMV692;18;1477;Minerva;F205;225;35;18;EU:C-B-71dB(B);87;Y;20
Oslo;M+S Pigg;PI4559000;20;1627;Pirelli;Winter Ice Zero 2;185;60;15;EU:;88;T;20
Bergen;Sommerdekk;FA352638;1;3522;Falken;Azenis FK520;265;45;20;EU:B-A-70dB(A);108;Y;20
Kristiansand;Sommerdekk;LL221023858;18;1433;Linglong;Sport Master;225;45;18;EU:C-A-69dB(A);95;Y;20
Oslo;M+S;LL221025671;2;1544;Linglong;Nord Master;225;45;17;EU:D-D-72dB(B);94;T;20
Bergen;Sommerdekk;PI3881100;20;1722;Pirelli;Powergy;225;45;17;EU:B-A-68dB(A);94;Y;20
Kristiansand;Alufelger;MSW1932950126;4;5315;MSW;50 8 5";5;108;20;Matt Gun Metal Full Polished (Mgmfp) (750 Kg);ET45;73,1;0
Kristiansand;Alufelger;MSW19328003T53;8;3150;MSW;48 Van 7";5;114;17;Matt Black (1300 Kg);ET45;66,1;0
Jæren;M+S Pigg;CO0347931;1;3158;Continental;IceContact 3;215;55;17;EU:;98;T;20
Trondheim;Sommerdekk;GO581510;20;2398;Goodyear;Efficientgrip Performance 2;215;55;17;EU:A-B-69dB(A);98;W;20
Trondheim;M+S;ANTAH091;20;888;Antares;Grip 20;155;80;13;EU:F-C-71dB;79;T;20
Jæren;Sommerdekk;CO0358612;4;3539;Continental;PremiumContact 6;245;50;19;EU:C-A-71dB(B);101;Y;20
Bergen;Sommerdekk;MI425359;2;3783;Michelin;Pilot Sport 4 S;255;30;19;EU:D-A-71dB(B);91;Y;20
Tønsberg;Sommerdekk;CO0358436;1;3608;Continental;EcoContact 6 MO;235;45;20;EU:A-B-72dB(B);100;T;20
Tønsberg;M+S;MI963747;1;2531;Michelin;X-Ice Snow Suv;235;70;16;EU:C-E-69dB(A);106;T;20
Tønsberg;MC dekk;OBM00017;13;2280;OBOR;Fire Blade;170;80;15;Rear TL Custom;77;H;16
Oslo;M+S Pigg;ANTAAB588;20;1833;Antares;Grip 60 ice;225;45;18;EU:;95;T;20
Bergen;M+S;CO0345476;9;3133;Continental;VikingContact 8;215;50;17;EU:B-D-69dB(A);95;H;20
Trondheim;Sommerdekk;NOT431453;6;1342;Nokian;Hakka Green 3;195;60;15;EU:A-B-68dB(A);88;H;20
